시점,행정동,성별,나이,인구수
2020-04-15,철산1동,남자,54,104
2020-04-15,철산1동,남자,55,108
2020-04-15,철산1동,남자,56,91
2020-04-15,철산1동,남자,57,102
2020-04-15,철산1동,남자,58,107
2020-04-15,철산1동,남자,59,117
2020-04-15,철산1동,남자,60,98
2020-04-15,철산1동,남자,61,89
2020-04-15,철산1동,남자,62,65
2020-04-15,철산1동,남자,63,63
2020-04-15,철산1동,남자,64,51
2020-04-15,철산1동,남자,65,85
2020-04-15,철산1동,남자,66,56
2020-04-15,철산1동,남자,67,56
2020-04-15,철산1동,남자,68,50
2020-04-15,철산1동,남자,69,36
2020-04-15,철산1동,남자,70,35
2020-04-15,철산1동,남자,71,28
2020-04-15,철산1동,남자,72,30
2020-04-15,철산1동,남자,73,28
2020-04-15,철산1동,남자,74,18
2020-04-15,철산1동,남자,75,28
2020-04-15,철산1동,남자,76,15
2020-04-15,철산1동,남자,77,33
2020-04-15,철산1동,남자,78,29
2020-04-15,철산1동,남자,79,16
2020-04-15,철산1동,남자,80,17
2020-04-15,철산1동,남자,81,13
2020-04-15,철산1동,남자,82,10
2020-04-15,철산1동,남자,83,13
2020-04-15,철산1동,남자,84,9
2020-04-15,철산1동,남자,85,12
2020-04-15,철산1동,남자,86,3
2020-04-15,철산1동,남자,87,5
2020-04-15,철산1동,남자,88,2
2020-04-15,철산1동,남자,89,1
2020-04-15,철산1동,남자,90,4
2020-04-15,철산1동,남자,91,3
2020-04-15,철산1동,남자,92,2
2020-04-15,철산1동,남자,93,1
2020-04-15,철산1동,남자,94,1
2020-04-15,철산1동,남자,95,0
2020-04-15,철산1동,남자,96,0
2020-04-15,철산1동,남자,97,1
2020-04-15,철산1동,남자,98,0
2020-04-15,철산1동,남자,99,1
2020-04-15,철산1동,남자,100,0
2020-04-15,철산1동,여자,0,37
2020-04-15,철산1동,여자,1,32
2020-04-15,철산1동,여자,2,39
2020-04-15,철산1동,여자,3,47
2020-04-15,철산1동,여자,4,51
2020-04-15,철산1동,여자,5,62
2020-04-15,철산1동,여자,6,70
2020-04-15,철산1동,여자,7,61
2020-04-15,철산1동,여자,8,75
2020-04-15,철산1동,여자,9,76
2020-04-15,철산1동,여자,10,59
2020-04-15,철산1동,여자,11,75
2020-04-15,철산1동,여자,12,65
2020-04-15,철산1동,여자,13,78
2020-04-15,철산1동,여자,14,75
2020-04-15,철산1동,여자,15,83
2020-04-15,철산1동,여자,16,79
2020-04-15,철산1동,여자,17,78
2020-04-15,철산1동,여자,18,82
2020-04-15,철산1동,여자,19,99
2020-04-15,철산1동,여자,20,105
2020-04-15,철산1동,여자,21,90
2020-04-15,철산1동,여자,22,74
2020-04-15,철산1동,여자,23,88
2020-04-15,철산1동,여자,24,76
2020-04-15,철산1동,여자,25,89
2020-04-15,철산1동,여자,26,66
2020-04-15,철산1동,여자,27,81
2020-04-15,철산1동,여자,28,83
2020-04-15,철산1동,여자,29,74
2020-04-15,철산1동,여자,30,83
2020-04-15,철산1동,여자,31,84
2020-04-15,철산1동,여자,32,83
2020-04-15,철산1동,여자,33,65
2020-04-15,철산1동,여자,34,77
2020-04-15,철산1동,여자,35,89
2020-04-15,철산1동,여자,36,85
2020-04-15,철산1동,여자,37,91
2020-04-15,철산1동,여자,38,129
2020-04-15,철산1동,여자,39,103
2020-04-15,철산1동,여자,40,115
2020-04-15,철산1동,여자,41,116
2020-04-15,철산1동,여자,42,127
2020-04-15,철산1동,여자,43,114
2020-04-15,철산1동,여자,44,132
2020-04-15,철산1동,여자,45,113
2020-04-15,철산1동,여자,46,143
2020-04-15,철산1동,여자,47,154
2020-04-15,철산1동,여자,48,133
2020-04-15,철산1동,여자,49,152
2020-04-15,철산1동,여자,50,129
2020-04-15,철산1동,여자,51,117
2020-04-15,철산1동,여자,52,93
2020-04-15,철산1동,여자,53,112
2020-04-15,철산1동,여자,54,123
2020-04-15,철산1동,여자,55,105
2020-04-15,철산1동,여자,56,91
2020-04-15,철산1동,여자,57,101
2020-04-15,철산1동,여자,58,98
2020-04-15,철산1동,여자,59,111
2020-04-15,철산1동,여자,60,90
2020-04-15,철산1동,여자,61,87
2020-04-15,철산1동,여자,62,86
2020-04-15,철산1동,여자,63,75
2020-04-15,철산1동,여자,64,67
2020-04-15,철산1동,여자,65,75
2020-04-15,철산1동,여자,66,57
2020-04-15,철산1동,여자,67,52
2020-04-15,철산1동,여자,68,39
2020-04-15,철산1동,여자,69,25
2020-04-15,철산1동,여자,70,54
2020-04-15,철산1동,여자,71,45
2020-04-15,철산1동,여자,72,48
2020-04-15,철산1동,여자,73,30
2020-04-15,철산1동,여자,74,32
2020-04-15,철산1동,여자,75,32
2020-04-15,철산1동,여자,76,38
2020-04-15,철산1동,여자,77,32
2020-04-15,철산1동,여자,78,27
2020-04-15,철산1동,여자,79,24
2020-04-15,철산1동,여자,80,20
2020-04-15,철산1동,여자,81,26
2020-04-15,철산1동,여자,82,20
2020-04-15,철산1동,여자,83,20
2020-04-15,철산1동,여자,84,19
2020-04-15,철산1동,여자,85,9
2020-04-15,철산1동,여자,86,11
2020-04-15,철산1동,여자,87,12
2020-04-15,철산1동,여자,88,11
2020-04-15,철산1동,여자,89,3
2020-04-15,철산1동,여자,90,5
2020-04-15,철산1동,여자,91,6
2020-04-15,철산1동,여자,92,8
2020-04-15,철산1동,여자,93,5
2020-04-15,철산1동,여자,94,2
2020-04-15,철산1동,여자,95,2
2020-04-15,철산1동,여자,96,0
2020-04-15,철산1동,여자,97,2
2020-04-15,철산1동,여자,98,2
2020-04-15,철산1동,여자,99,0
2020-04-15,철산1동,여자,100,2
2020-04-15,철산2동,남자,0,21
2020-04-15,철산2동,남자,1,25
2020-04-15,철산2동,남자,2,26
2020-04-15,철산2동,남자,3,31
2020-04-15,철산2동,남자,4,25
2020-04-15,철산2동,남자,5,31
2020-04-15,철산2동,남자,6,30
2020-04-15,철산2동,남자,7,25
2020-04-15,철산2동,남자,8,28
2020-04-15,철산2동,남자,9,35
2020-04-15,철산2동,남자,10,35
2020-04-15,철산2동,남자,11,31
2020-04-15,철산2동,남자,12,26
2020-04-15,철산2동,남자,13,45
2020-04-15,철산2동,남자,14,46
2020-04-15,철산2동,남자,15,48
2020-04-15,철산2동,남자,16,64
2020-04-15,철산2동,남자,17,62
2020-04-15,철산2동,남자,18,67
2020-04-15,철산2동,남자,19,82
2020-04-15,철산2동,남자,20,89
2020-04-15,철산2동,남자,21,94
2020-04-15,철산2동,남자,22,112
2020-04-15,철산2동,남자,23,113
2020-04-15,철산2동,남자,24,126
2020-04-15,철산2동,남자,25,108
2020-04-15,철산2동,남자,26,126
2020-04-15,철산2동,남자,27,124
2020-04-15,철산2동,남자,28,129
2020-04-15,철산2동,남자,29,129
2020-04-15,철산2동,남자,30,109
2020-04-15,철산2동,남자,31,116
2020-04-15,철산2동,남자,32,96
2020-04-15,철산2동,남자,33,103
2020-04-15,철산2동,남자,34,87
2020-04-15,철산2동,남자,35,74
2020-04-15,철산2동,남자,36,107
2020-04-15,철산2동,남자,37,111
2020-04-15,철산2동,남자,38,116
2020-04-15,철산2동,남자,39,109
2020-04-15,철산2동,남자,40,77
2020-04-15,철산2동,남자,41,84
2020-04-15,철산2동,남자,42,97
2020-04-15,철산2동,남자,43,78
2020-04-15,철산2동,남자,44,91
2020-04-15,철산2동,남자,45,97
2020-04-15,철산2동,남자,46,101
2020-04-15,철산2동,남자,47,121
2020-04-15,철산2동,남자,48,137
2020-04-15,철산2동,남자,49,134
2020-04-15,철산2동,남자,50,121
2020-04-15,철산2동,남자,51,134
2020-04-15,철산2동,남자,52,140
2020-04-15,철산2동,남자,53,147
2020-04-15,철산2동,남자,54,154
2020-04-15,철산2동,남자,55,150
2020-04-15,철산2동,남자,56,133
2020-04-15,철산2동,남자,57,166
2020-04-15,철산2동,남자,58,150
2020-04-15,철산2동,남자,59,136
2020-04-15,철산2동,남자,60,160
2020-04-15,철산2동,남자,61,135
2020-04-15,철산2동,남자,62,134
2020-04-15,철산2동,남자,63,113
2020-04-15,철산2동,남자,64,81
2020-04-15,철산2동,남자,65,116
2020-04-15,철산2동,남자,66,86
2020-04-15,철산2동,남자,67,73
2020-04-15,철산2동,남자,68,61
2020-04-15,철산2동,남자,69,39
2020-04-15,철산2동,남자,70,55
2020-04-15,철산2동,남자,71,39
2020-04-15,철산2동,남자,72,40
2020-04-15,철산2동,남자,73,42
2020-04-15,철산2동,남자,74,32
2020-04-15,철산2동,남자,75,29
2020-04-15,철산2동,남자,76,23
2020-04-15,철산2동,남자,77,27
2020-04-15,철산2동,남자,78,29
2020-04-15,철산2동,남자,79,28
2020-04-15,철산2동,남자,80,27
2020-04-15,철산2동,남자,81,29
2020-04-15,철산2동,남자,82,19
2020-04-15,철산2동,남자,83,20
2020-04-15,철산2동,남자,84,2
2020-04-15,철산2동,남자,85,10
2020-04-15,철산2동,남자,86,11
2020-04-15,철산2동,남자,87,3
2020-04-15,철산2동,남자,88,3
2020-04-15,철산2동,남자,89,3
2020-04-15,철산2동,남자,90,6
2020-04-15,철산2동,남자,91,2
2020-04-15,철산2동,남자,92,2
2020-04-15,철산2동,남자,93,0
2020-04-15,철산2동,남자,94,0
2020-04-15,철산2동,남자,95,0
2020-04-15,철산2동,남자,96,3
2020-04-15,철산2동,남자,97,0
2020-04-15,철산2동,남자,98,1
2020-04-15,철산2동,남자,99,0
2020-04-15,철산2동,남자,100,3
2020-04-15,철산2동,여자,0,26
2020-04-15,철산2동,여자,1,29
2020-04-15,철산2동,여자,2,26
2020-04-15,철산2동,여자,3,32
2020-04-15,철산2동,여자,4,30
2020-04-15,철산2동,여자,5,31
2020-04-15,철산2동,여자,6,16
2020-04-15,철산2동,여자,7,32
2020-04-15,철산2동,여자,8,18
2020-04-15,철산2동,여자,9,25
2020-04-15,철산2동,여자,10,32
2020-04-15,철산2동,여자,11,38
2020-04-15,철산2동,여자,12,31
2020-04-15,철산2동,여자,13,33
2020-04-15,철산2동,여자,14,34
2020-04-15,철산2동,여자,15,32
2020-04-15,철산2동,여자,16,56
2020-04-15,철산2동,여자,17,44
2020-04-15,철산2동,여자,18,63
2020-04-15,철산2동,여자,19,95
2020-04-15,철산2동,여자,20,76
2020-04-15,철산2동,여자,21,87
2020-04-15,철산2동,여자,22,104
2020-04-15,철산2동,여자,23,89
2020-04-15,철산2동,여자,24,106
2020-04-15,철산2동,여자,25,106
2020-04-15,철산2동,여자,26,99
2020-04-15,철산2동,여자,27,110
2020-04-15,철산2동,여자,28,120
2020-04-15,철산2동,여자,29,98
2020-04-15,철산2동,여자,30,81
2020-04-15,철산2동,여자,31,87
2020-04-15,철산2동,여자,32,94
2020-04-15,철산2동,여자,33,71
2020-04-15,철산2동,여자,34,78
2020-04-15,철산2동,여자,35,67
2020-04-15,철산2동,여자,36,86
2020-04-15,철산2동,여자,37,71
2020-04-15,철산2동,여자,38,84
2020-04-15,철산2동,여자,39,82
2020-04-15,철산2동,여자,40,77
2020-04-15,철산2동,여자,41,71
2020-04-15,철산2동,여자,42,50
2020-04-15,철산2동,여자,43,63
2020-04-15,철산2동,여자,44,93
2020-04-15,철산2동,여자,45,84
2020-04-15,철산2동,여자,46,110
2020-04-15,철산2동,여자,47,108
2020-04-15,철산2동,여자,48,144
2020-04-15,철산2동,여자,49,123
2020-04-15,철산2동,여자,50,135
2020-04-15,철산2동,여자,51,152
2020-04-15,철산2동,여자,52,110
2020-04-15,철산2동,여자,53,132
2020-04-15,철산2동,여자,54,144
2020-04-15,철산2동,여자,55,117
2020-04-15,철산2동,여자,56,132
2020-04-15,철산2동,여자,57,143
2020-04-15,철산2동,여자,58,127
2020-04-15,철산2동,여자,59,134
2020-04-15,철산2동,여자,60,129
2020-04-15,철산2동,여자,61,118
2020-04-15,철산2동,여자,62,132
2020-04-15,철산2동,여자,63,121
2020-04-15,철산2동,여자,64,91
2020-04-15,철산2동,여자,65,94
2020-04-15,철산2동,여자,66,85
2020-04-15,철산2동,여자,67,66
2020-04-15,철산2동,여자,68,52
2020-04-15,철산2동,여자,69,61
2020-04-15,철산2동,여자,70,44
2020-04-15,철산2동,여자,71,45
2020-04-15,철산2동,여자,72,52
2020-04-15,철산2동,여자,73,50
2020-04-15,철산2동,여자,74,21
2020-04-15,철산2동,여자,75,37
2020-04-15,철산2동,여자,76,35
2020-04-15,철산2동,여자,77,43
2020-04-15,철산2동,여자,78,59
2020-04-15,철산2동,여자,79,39
2020-04-15,철산2동,여자,80,27
2020-04-15,철산2동,여자,81,29
2020-04-15,철산2동,여자,82,35
2020-04-15,철산2동,여자,83,24
2020-04-15,철산2동,여자,84,23
2020-04-15,철산2동,여자,85,14
2020-04-15,철산2동,여자,86,27
2020-04-15,철산2동,여자,87,16
2020-04-15,철산2동,여자,88,11
2020-04-15,철산2동,여자,89,13
2020-04-15,철산2동,여자,90,6
2020-04-15,철산2동,여자,91,14
2020-04-15,철산2동,여자,92,4
2020-04-15,철산2동,여자,93,4
2020-04-15,철산2동,여자,94,3
2020-04-15,철산2동,여자,95,1
2020-04-15,철산2동,여자,96,3
2020-04-15,철산2동,여자,97,1
2020-04-15,철산2동,여자,98,1
2020-04-15,철산2동,여자,99,0
2020-04-15,철산2동,여자,100,5
2020-04-15,철산3동,남자,0,68
2020-04-15,철산3동,남자,1,96
2020-04-15,철산3동,남자,2,100
2020-04-15,철산3동,남자,3,113
2020-04-15,철산3동,남자,4,162
2020-04-15,철산3동,남자,5,165
2020-04-15,철산3동,남자,6,172
2020-04-15,철산3동,남자,7,210
2020-04-15,철산3동,남자,8,244
2020-04-15,철산3동,남자,9,241
2020-04-15,철산3동,남자,10,209
2020-04-15,철산3동,남자,11,232
2020-04-15,철산3동,남자,12,208
2020-04-15,철산3동,남자,13,207
2020-04-15,철산3동,남자,14,208
2020-04-15,철산3동,남자,15,202
2020-04-15,철산3동,남자,16,243
2020-04-15,철산3동,남자,17,211
2020-04-15,철산3동,남자,18,230
2020-04-15,철산3동,남자,19,234
2020-04-15,철산3동,남자,20,244
2020-04-15,철산3동,남자,21,211
2020-04-15,철산3동,남자,22,219
2020-04-15,철산3동,남자,23,239
2020-04-15,철산3동,남자,24,240
2020-04-15,철산3동,남자,25,235
2020-04-15,철산3동,남자,26,224
2020-04-15,철산3동,남자,27,208
2020-04-15,철산3동,남자,28,190
2020-04-15,철산3동,남자,29,206
2020-04-15,철산3동,남자,30,161
2020-04-15,철산3동,남자,31,159
2020-04-15,철산3동,남자,32,174
2020-04-15,철산3동,남자,33,166
2020-04-15,철산3동,남자,34,169
2020-04-15,철산3동,남자,35,163
2020-04-15,철산3동,남자,36,198
2020-04-15,철산3동,남자,37,198
2020-04-15,철산3동,남자,38,236
2020-04-15,철산3동,남자,39,275
2020-04-15,철산3동,남자,40,254
2020-04-15,철산3동,남자,41,241
2020-04-15,철산3동,남자,42,243
2020-04-15,철산3동,남자,43,245
2020-04-15,철산3동,남자,44,266
2020-04-15,철산3동,남자,45,341
2020-04-15,철산3동,남자,46,359
2020-04-15,철산3동,남자,47,313
2020-04-15,철산3동,남자,48,344
2020-04-15,철산3동,남자,49,316
2020-04-15,철산3동,남자,50,338
2020-04-15,철산3동,남자,51,309
2020-04-15,철산3동,남자,52,260
2020-04-15,철산3동,남자,53,259
2020-04-15,철산3동,남자,54,268
2020-04-15,철산3동,남자,55,261
2020-04-15,철산3동,남자,56,225
2020-04-15,철산3동,남자,57,278
2020-04-15,철산3동,남자,58,259
2020-04-15,철산3동,남자,59,271
2020-04-15,철산3동,남자,60,256
2020-04-15,철산3동,남자,61,203
2020-04-15,철산3동,남자,62,214
2020-04-15,철산3동,남자,63,202
2020-04-15,철산3동,남자,64,195
2020-04-15,철산3동,남자,65,194
2020-04-15,철산3동,남자,66,138
2020-04-15,철산3동,남자,67,143
2020-04-15,철산3동,남자,68,112
2020-04-15,철산3동,남자,69,82
2020-04-15,철산3동,남자,70,103
2020-04-15,철산3동,남자,71,92
2020-04-15,철산3동,남자,72,91
2020-04-15,철산3동,남자,73,97
2020-04-15,철산3동,남자,74,55
2020-04-15,철산3동,남자,75,70
2020-04-15,철산3동,남자,76,50
2020-04-15,철산3동,남자,77,68
2020-04-15,철산3동,남자,78,58
2020-04-15,철산3동,남자,79,44
2020-04-15,철산3동,남자,80,38
2020-04-15,철산3동,남자,81,30
2020-04-15,철산3동,남자,82,32
2020-04-15,철산3동,남자,83,37
2020-04-15,철산3동,남자,84,25
2020-04-15,철산3동,남자,85,17
2020-04-15,철산3동,남자,86,15
2020-04-15,철산3동,남자,87,19
2020-04-15,철산3동,남자,88,11
2020-04-15,철산3동,남자,89,7
2020-04-15,철산3동,남자,90,3
2020-04-15,철산3동,남자,91,2
2020-04-15,철산3동,남자,92,4
2020-04-15,철산3동,남자,93,4
2020-04-15,철산3동,남자,94,4
2020-04-15,철산3동,남자,95,0
2020-04-15,철산3동,남자,96,0
2020-04-15,철산3동,남자,97,1
2020-04-15,철산3동,남자,98,0
2020-04-15,철산3동,남자,99,0
2020-04-15,철산3동,남자,100,3
2020-04-15,철산3동,여자,0,73
2020-04-15,철산3동,여자,1,78
2020-04-15,철산3동,여자,2,113
2020-04-15,철산3동,여자,3,144
2020-04-15,철산3동,여자,4,152
2020-04-15,철산3동,여자,5,156
2020-04-15,철산3동,여자,6,169
2020-04-15,철산3동,여자,7,222
2020-04-15,철산3동,여자,8,195
2020-04-15,철산3동,여자,9,194
2020-04-15,철산3동,여자,10,180
2020-04-15,철산3동,여자,11,191
2020-04-15,철산3동,여자,12,208
2020-04-15,철산3동,여자,13,199
2020-04-15,철산3동,여자,14,204
2020-04-15,철산3동,여자,15,205
2020-04-15,철산3동,여자,16,211
2020-04-15,철산3동,여자,17,217
2020-04-15,철산3동,여자,18,202
2020-04-15,철산3동,여자,19,240
2020-04-15,철산3동,여자,20,209
2020-04-15,철산3동,여자,21,217
2020-04-15,철산3동,여자,22,222
2020-04-15,철산3동,여자,23,199
2020-04-15,철산3동,여자,24,201
2020-04-15,철산3동,여자,25,197
2020-04-15,철산3동,여자,26,213
2020-04-15,철산3동,여자,27,217
2020-04-15,철산3동,여자,28,198
2020-04-15,철산3동,여자,29,163
2020-04-15,철산3동,여자,30,175
2020-04-15,철산3동,여자,31,182
2020-04-15,철산3동,여자,32,168
2020-04-15,철산3동,여자,33,194
2020-04-15,철산3동,여자,34,185
2020-04-15,철산3동,여자,35,176
2020-04-15,철산3동,여자,36,215
2020-04-15,철산3동,여자,37,273
2020-04-15,철산3동,여자,38,292
2020-04-15,철산3동,여자,39,330
2020-04-15,철산3동,여자,40,302
2020-04-15,철산3동,여자,41,289
2020-04-15,철산3동,여자,42,327
2020-04-15,철산3동,여자,43,320
2020-04-15,철산3동,여자,44,325
2020-04-15,철산3동,여자,45,337
2020-04-15,철산3동,여자,46,338
2020-04-15,철산3동,여자,47,354
2020-04-15,철산3동,여자,48,349
2020-04-15,철산3동,여자,49,315
2020-04-15,철산3동,여자,50,332
2020-04-15,철산3동,여자,51,293
2020-04-15,철산3동,여자,52,262
2020-04-15,철산3동,여자,53,295
2020-04-15,철산3동,여자,54,257
2020-04-15,철산3동,여자,55,279
2020-04-15,철산3동,여자,56,256
2020-04-15,철산3동,여자,57,265
2020-04-15,철산3동,여자,58,243
2020-04-15,철산3동,여자,59,288
2020-04-15,철산3동,여자,60,282
2020-04-15,철산3동,여자,61,245
2020-04-15,철산3동,여자,62,189
2020-04-15,철산3동,여자,63,194
2020-04-15,철산3동,여자,64,208
2020-04-15,철산3동,여자,65,178
2020-04-15,철산3동,여자,66,147
2020-04-15,철산3동,여자,67,139
2020-04-15,철산3동,여자,68,118
2020-04-15,철산3동,여자,69,105
2020-04-15,철산3동,여자,70,87
2020-04-15,철산3동,여자,71,104
2020-04-15,철산3동,여자,72,99
2020-04-15,철산3동,여자,73,98
2020-04-15,철산3동,여자,74,71
2020-04-15,철산3동,여자,75,63
2020-04-15,철산3동,여자,76,56
2020-04-15,철산3동,여자,77,65
2020-04-15,철산3동,여자,78,67
2020-04-15,철산3동,여자,79,52
2020-04-15,철산3동,여자,80,57
2020-04-15,철산3동,여자,81,66
2020-04-15,철산3동,여자,82,45
2020-04-15,철산3동,여자,83,38
2020-04-15,철산3동,여자,84,54
2020-04-15,철산3동,여자,85,44
2020-04-15,철산3동,여자,86,33
2020-04-15,철산3동,여자,87,34
2020-04-15,철산3동,여자,88,35
2020-04-15,철산3동,여자,89,14
2020-04-15,철산3동,여자,90,18
2020-04-15,철산3동,여자,91,17
2020-04-15,철산3동,여자,92,13
2020-04-15,철산3동,여자,93,8
2020-04-15,철산3동,여자,94,5
2020-04-15,철산3동,여자,95,8
2020-04-15,철산3동,여자,96,7
2020-04-15,철산3동,여자,97,4
2020-04-15,철산3동,여자,98,2
2020-04-15,철산3동,여자,99,1
2020-04-15,철산3동,여자,100,5
2020-04-15,철산4동,남자,0,45
2020-04-15,철산4동,남자,1,63
2020-04-15,철산4동,남자,2,46
2020-04-15,철산4동,남자,3,59
2020-04-15,철산4동,남자,4,76
2020-04-15,철산4동,남자,5,57
2020-04-15,철산4동,남자,6,47
2020-04-15,철산4동,남자,7,69
2020-04-15,철산4동,남자,8,43
2020-04-15,철산4동,남자,9,61
2020-04-15,철산4동,남자,10,51
2020-04-15,철산4동,남자,11,55
2020-04-15,철산4동,남자,12,65
2020-04-15,철산4동,남자,13,65
2020-04-15,철산4동,남자,14,60
2020-04-15,철산4동,남자,15,55
2020-04-15,철산4동,남자,16,72
2020-04-15,철산4동,남자,17,74
2020-04-15,철산4동,남자,18,78
2020-04-15,철산4동,남자,19,92
2020-04-15,철산4동,남자,20,77
2020-04-15,철산4동,남자,21,85
2020-04-15,철산4동,남자,22,83
2020-04-15,철산4동,남자,23,85
2020-04-15,철산4동,남자,24,95
2020-04-15,철산4동,남자,25,113
2020-04-15,철산4동,남자,26,74
2020-04-15,철산4동,남자,27,103
2020-04-15,철산4동,남자,28,95
2020-04-15,철산4동,남자,29,84
2020-04-15,철산4동,남자,30,116
2020-04-15,철산4동,남자,31,121
2020-04-15,철산4동,남자,32,126
2020-04-15,철산4동,남자,33,124
2020-04-15,철산4동,남자,34,136
2020-04-15,철산4동,남자,35,122
2020-04-15,철산4동,남자,36,118
2020-04-15,철산4동,남자,37,143
2020-04-15,철산4동,남자,38,116
2020-04-15,철산4동,남자,39,117
2020-04-15,철산4동,남자,40,143
2020-04-15,철산4동,남자,41,121
2020-04-15,철산4동,남자,42,108
2020-04-15,철산4동,남자,43,99
2020-04-15,철산4동,남자,44,114
2020-04-15,철산4동,남자,45,120
2020-04-15,철산4동,남자,46,121
2020-04-15,철산4동,남자,47,139
2020-04-15,철산4동,남자,48,128
2020-04-15,철산4동,남자,49,136
2020-04-15,철산4동,남자,50,120
2020-04-15,철산4동,남자,51,129
2020-04-15,철산4동,남자,52,111
2020-04-15,철산4동,남자,53,126
2020-04-15,철산4동,남자,54,101
2020-04-15,철산4동,남자,55,111
2020-04-15,철산4동,남자,56,92
2020-04-15,철산4동,남자,57,93
2020-04-15,철산4동,남자,58,100
2020-04-15,철산4동,남자,59,111
2020-04-15,철산4동,남자,60,91
2020-04-15,철산4동,남자,61,77
2020-04-15,철산4동,남자,62,88
2020-04-15,철산4동,남자,63,75
2020-04-15,철산4동,남자,64,84
2020-04-15,철산4동,남자,65,97
2020-04-15,철산4동,남자,66,54
2020-04-15,철산4동,남자,67,54
2020-04-15,철산4동,남자,68,55
2020-04-15,철산4동,남자,69,49
2020-04-15,철산4동,남자,70,48
2020-04-15,철산4동,남자,71,55
2020-04-15,철산4동,남자,72,58
2020-04-15,철산4동,남자,73,29
2020-04-15,철산4동,남자,74,29
2020-04-15,철산4동,남자,75,29
2020-04-15,철산4동,남자,76,18
2020-04-15,철산4동,남자,77,30
2020-04-15,철산4동,남자,78,33
2020-04-15,철산4동,남자,79,17
2020-04-15,철산4동,남자,80,18
2020-04-15,철산4동,남자,81,12
2020-04-15,철산4동,남자,82,14
2020-04-15,철산4동,남자,83,11
2020-04-15,철산4동,남자,84,7
2020-04-15,철산4동,남자,85,9
2020-04-15,철산4동,남자,86,7
2020-04-15,철산4동,남자,87,4
2020-04-15,철산4동,남자,88,5
2020-04-15,철산4동,남자,89,0
2020-04-15,철산4동,남자,90,1
2020-04-15,철산4동,남자,91,1
2020-04-15,철산4동,남자,92,0
2020-04-15,철산4동,남자,93,0
2020-04-15,철산4동,남자,94,0
2020-04-15,철산4동,남자,95,1
2020-04-15,철산4동,남자,96,0
2020-04-15,철산4동,남자,97,0
2020-04-15,철산4동,남자,98,0
2020-04-15,철산4동,남자,99,2
2020-04-15,철산4동,남자,100,0
2020-04-15,철산4동,여자,0,48
2020-04-15,철산4동,여자,1,60
2020-04-15,철산4동,여자,2,54
2020-04-15,철산4동,여자,3,53
2020-04-15,철산4동,여자,4,68
2020-04-15,철산4동,여자,5,46
2020-04-15,철산4동,여자,6,49
2020-04-15,철산4동,여자,7,61
2020-04-15,철산4동,여자,8,44
2020-04-15,철산4동,여자,9,61
2020-04-15,철산4동,여자,10,50
2020-04-15,철산4동,여자,11,54
2020-04-15,철산4동,여자,12,58
2020-04-15,철산4동,여자,13,52
2020-04-15,철산4동,여자,14,51
2020-04-15,철산4동,여자,15,67
2020-04-15,철산4동,여자,16,65
2020-04-15,철산4동,여자,17,66
2020-04-15,철산4동,여자,18,59
2020-04-15,철산4동,여자,19,79
2020-04-15,철산4동,여자,20,67
2020-04-15,철산4동,여자,21,81
2020-04-15,철산4동,여자,22,74
2020-04-15,철산4동,여자,23,71
2020-04-15,철산4동,여자,24,91
2020-04-15,철산4동,여자,25,74
2020-04-15,철산4동,여자,26,76
2020-04-15,철산4동,여자,27,67
2020-04-15,철산4동,여자,28,98
2020-04-15,철산4동,여자,29,127
2020-04-15,철산4동,여자,30,117
2020-04-15,철산4동,여자,31,98
2020-04-15,철산4동,여자,32,111
2020-04-15,철산4동,여자,33,140
2020-04-15,철산4동,여자,34,122
2020-04-15,철산4동,여자,35,119
2020-04-15,철산4동,여자,36,93
2020-04-15,철산4동,여자,37,133
2020-04-15,철산4동,여자,38,135
2020-04-15,철산4동,여자,39,114
2020-04-15,철산4동,여자,40,123
2020-04-15,철산4동,여자,41,106
2020-04-15,철산4동,여자,42,123
2020-04-15,철산4동,여자,43,115
2020-04-15,철산4동,여자,44,112
2020-04-15,철산4동,여자,45,111
2020-04-15,철산4동,여자,46,125
2020-04-15,철산4동,여자,47,126
2020-04-15,철산4동,여자,48,131
2020-04-15,철산4동,여자,49,119
2020-04-15,철산4동,여자,50,112
2020-04-15,철산4동,여자,51,138
2020-04-15,철산4동,여자,52,110
2020-04-15,철산4동,여자,53,102
2020-04-15,철산4동,여자,54,113
2020-04-15,철산4동,여자,55,109
2020-04-15,철산4동,여자,56,75
2020-04-15,철산4동,여자,57,121
2020-04-15,철산4동,여자,58,103
2020-04-15,철산4동,여자,59,109
2020-04-15,철산4동,여자,60,113
2020-04-15,철산4동,여자,61,88
2020-04-15,철산4동,여자,62,95
2020-04-15,철산4동,여자,63,104
2020-04-15,철산4동,여자,64,86
2020-04-15,철산4동,여자,65,89
2020-04-15,철산4동,여자,66,56
2020-04-15,철산4동,여자,67,72
2020-04-15,철산4동,여자,68,54
2020-04-15,철산4동,여자,69,49
2020-04-15,철산4동,여자,70,44
2020-04-15,철산4동,여자,71,43
2020-04-15,철산4동,여자,72,52
2020-04-15,철산4동,여자,73,43
2020-04-15,철산4동,여자,74,40
2020-04-15,철산4동,여자,75,38
2020-04-15,철산4동,여자,76,33
2020-04-15,철산4동,여자,77,52
2020-04-15,철산4동,여자,78,37
2020-04-15,철산4동,여자,79,24
2020-04-15,철산4동,여자,80,24
2020-04-15,철산4동,여자,81,19
